system:index,classification,.geo
0_13056,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.31999109491969,27.870231689808154]}"
0_13057,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.36490685912565,27.870231689808154]}"
0_13058,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40982262333164,27.870231689808154]}"
0_13059,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.4547383875376,27.870231689808154]}"
0_13060,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.49965415174358,27.870231689808154]}"
0_13061,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.54456991594957,27.870231689808154]}"
0_13062,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.58948568015553,27.870231689808154]}"
0_13063,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.63440144436152,27.870231689808154]}"
0_13064,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.67931720856748,27.870231689808154]}"
0_13065,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.72423297277346,27.870231689808154]}"
0_13066,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.76914873697945,27.870231689808154]}"
0_13067,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.81406450118541,27.870231689808154]}"
0_13068,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.8589802653914,27.870231689808154]}"
0_13069,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.90389602959738,27.870231689808154]}"
0_13070,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.94881179380334,27.870231689808154]}"
0_13071,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.99372755800933,27.870231689808154]}"
0_13072,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.0386433222153,27.870231689808154]}"
0_13073,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.08355908642127,27.870231689808154]}"
0_13074,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.12847485062726,27.870231689808154]}"
0_13075,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.17339061483322,27.870231689808154]}"
0_13076,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2183063790392,27.870231689808154]}"
0_13077,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.26322214324517,27.870231689808154]}"
0_13078,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.30813790745115,27.870231689808154]}"
0_13079,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.35305367165714,27.870231689808154]}"
0_13080,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.3979694358631,27.870231689808154]}"
0_13081,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.44288520006909,27.870231689808154]}"
0_13082,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.48780096427505,27.870231689808154]}"
0_13083,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53271672848103,27.870231689808154]}"
0_13084,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.57763249268702,27.870231689808154]}"
0_13085,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.62254825689298,27.870231689808154]}"
0_13086,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.66746402109897,27.870231689808154]}"
0_13087,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.71237978530493,27.870231689808154]}"
0_13088,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.75729554951091,27.870231689808154]}"
0_13089,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.8022113137169,27.870231689808154]}"
0_13090,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.84712707792286,27.870231689808154]}"
0_13091,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.89204284212884,27.870231689808154]}"
0_13092,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.93695860633483,27.870231689808154]}"
0_13093,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.9818743705408,27.870231689808154]}"
0_13094,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.02679013474678,27.870231689808154]}"
0_13095,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.07170589895274,27.870231689808154]}"
0_13096,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.11662166315872,27.870231689808154]}"
0_13097,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.1615374273647,27.870231689808154]}"
0_13098,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.20645319157067,27.870231689808154]}"
0_13099,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.25136895577666,27.870231689808154]}"
0_13100,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.29628471998262,27.870231689808154]}"
0_13101,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.3412004841886,27.870231689808154]}"
0_13102,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.38611624839459,27.870231689808154]}"
0_13103,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.43103201260055,27.870231689808154]}"
0_13104,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.47594777680654,27.870231689808154]}"
0_13105,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.5208635410125,27.870231689808154]}"
0_13106,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.56577930521848,27.870231689808154]}"
0_13107,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.61069506942447,27.870231689808154]}"
0_13108,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.65561083363043,27.870231689808154]}"
0_13109,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.70052659783642,27.870231689808154]}"
0_13110,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.74544236204238,27.870231689808154]}"
0_13111,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.79035812624836,27.870231689808154]}"
0_13112,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.83527389045435,27.870231689808154]}"
0_13113,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.88018965466031,27.870231689808154]}"
0_13114,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.9251054188663,27.870231689808154]}"
0_13115,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.97002118307226,27.870231689808154]}"
0_13116,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.01493694727824,27.870231689808154]}"
0_13117,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.05985271148423,27.870231689808154]}"
0_13118,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.1047684756902,27.870231689808154]}"
0_13119,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.14968423989617,27.870231689808154]}"
0_13120,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.19460000410216,27.870231689808154]}"
0_13121,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.23951576830812,27.870231689808154]}"
0_13122,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.2844315325141,27.870231689808154]}"
0_13123,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.32934729672007,27.870231689808154]}"
0_13124,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.37426306092605,27.870231689808154]}"
0_13125,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.41917882513204,27.870231689808154]}"
0_13126,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.464094589338,27.870231689808154]}"
0_13127,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.50901035354399,27.870231689808154]}"
0_13128,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.55392611774995,27.870231689808154]}"
0_13129,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.59884188195593,27.870231689808154]}"
0_13130,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.64375764616192,27.870231689808154]}"
0_13131,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.68867341036788,27.870231689808154]}"
0_13132,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.73358917457386,27.870231689808154]}"
0_13133,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.77850493877983,27.870231689808154]}"
0_13134,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.82342070298581,27.870231689808154]}"
0_13135,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41231960899977,27.91514745401413]}"
0_13136,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45723537320573,27.91514745401413]}"
0_13137,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50215113741172,27.91514745401413]}"
0_13138,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5470669016177,27.91514745401413]}"
0_13139,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59198266582366,27.91514745401413]}"
0_13140,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63689843002965,27.91514745401413]}"
0_13141,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68181419423561,27.91514745401413]}"
0_13142,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7267299584416,27.91514745401413]}"
0_13143,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77164572264758,27.91514745401413]}"
0_13144,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.81656148685354,27.91514745401413]}"
0_13145,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.86147725105953,27.91514745401413]}"
0_13146,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.9063930152655,27.91514745401413]}"
0_13147,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.95130877947147,27.91514745401413]}"
0_13148,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.99622454367746,27.91514745401413]}"
0_13149,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.04114030788342,27.91514745401413]}"
0_13150,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.0860560720894,27.91514745401413]}"
0_13151,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.13097183629537,27.91514745401413]}"
0_13152,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.17588760050135,27.91514745401413]}"
0_13153,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.22080336470734,27.91514745401413]}"
0_13154,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2657191289133,27.91514745401413]}"
0_13155,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.31063489311929,27.91514745401413]}"
0_13156,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.35555065732525,27.91514745401413]}"
0_13157,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.40046642153123,27.91514745401413]}"
0_13158,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44538218573722,27.91514745401413]}"
0_13159,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.49029794994318,27.91514745401413]}"
0_13160,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.53521371414917,27.91514745401413]}"
0_13161,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.58012947835515,27.91514745401413]}"
0_13162,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.62504524256111,27.91514745401413]}"
0_13163,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6699610067671,27.91514745401413]}"
0_13164,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.71487677097306,27.91514745401413]}"
0_13165,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.75979253517905,27.91514745401413]}"
0_13166,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.80470829938503,27.91514745401413]}"
0_13167,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.849624063591,27.91514745401413]}"
0_13168,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.89453982779698,27.91514745401413]}"
0_13169,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.93945559200294,27.91514745401413]}"
0_13170,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.98437135620892,27.91514745401413]}"
0_13171,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.0292871204149,27.91514745401413]}"
0_13172,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.07420288462087,27.91514745401413]}"
0_13173,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.11911864882686,27.91514745401413]}"
0_13174,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.16403441303282,27.91514745401413]}"
0_13175,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.2089501772388,27.91514745401413]}"
0_13176,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.25386594144479,27.91514745401413]}"
0_13177,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.29878170565075,27.91514745401413]}"
0_13178,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.34369746985674,27.91514745401413]}"
0_13179,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.3886132340627,27.91514745401413]}"
0_13180,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.43352899826868,27.91514745401413]}"
0_13181,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.47844476247467,27.91514745401413]}"
0_13182,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.52336052668063,27.91514745401413]}"
0_13183,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.56827629088662,27.91514745401413]}"
0_13184,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.6131920550926,27.91514745401413]}"
0_13185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.65810781929856,27.91514745401413]}"
0_13186,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.70302358350455,27.91514745401413]}"
0_13187,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74793934771051,27.91514745401413]}"
0_13188,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7928551119165,27.91514745401413]}"
0_13189,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,27.91514745401413]}"
0_13190,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032844,27.91514745401413]}"
0_13191,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,27.91514745401413]}"
0_13192,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9725181687404,27.91514745401413]}"
0_13193,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,27.91514745401413]}"
0_13194,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,27.91514745401413]}"
0_13195,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135832,27.91514745401413]}"
0_13196,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,27.91514745401413]}"
0_13197,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977027,27.91514745401413]}"
0_13198,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,27.91514745401413]}"
0_13199,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28692851818224,27.91514745401413]}"
0_13200,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.3318442823882,27.91514745401413]}"
0_13201,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.37676004659419,27.91514745401413]}"
0_13202,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.42167581080015,27.91514745401413]}"
0_13203,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.46659157500613,27.91514745401413]}"
0_13204,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.51150733921212,27.91514745401413]}"
0_13205,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.55642310341808,27.91514745401413]}"
0_13206,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.60133886762407,27.91514745401413]}"
0_13207,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.64625463183005,27.91514745401413]}"
0_13208,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69117039603601,27.91514745401413]}"
0_13209,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.736086160242,27.91514745401413]}"
0_13210,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.78100192444796,27.91514745401413]}"
0_13211,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.82591768865394,27.91514745401413]}"
0_13212,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.87083345285993,27.91514745401413]}"
0_13213,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.9157492170659,27.91514745401413]}"
0_13214,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.96066498127188,27.91514745401413]}"
0_13215,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.00558074547784,27.91514745401413]}"
0_13216,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.05049650968382,27.91514745401413]}"
0_13217,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.0954122738898,27.91514745401413]}"
0_13218,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.14032803809577,27.91514745401413]}"
0_13219,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.18524380230176,27.91514745401413]}"
0_13220,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.23015956650772,27.91514745401413]}"
0_13221,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.2750753307137,27.91514745401413]}"
0_13222,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.31999109491969,27.91514745401413]}"
0_13223,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.36490685912565,27.91514745401413]}"
0_13224,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40982262333164,27.91514745401413]}"
0_13225,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.4547383875376,27.91514745401413]}"
0_13226,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.49965415174358,27.91514745401413]}"
0_13227,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.54456991594957,27.91514745401413]}"
0_13228,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.58948568015553,27.91514745401413]}"
0_13229,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.63440144436152,27.91514745401413]}"
0_13230,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.67931720856748,27.91514745401413]}"
0_13231,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.72423297277346,27.91514745401413]}"
0_13232,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.76914873697945,27.91514745401413]}"
0_13233,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.81406450118541,27.91514745401413]}"
0_13234,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.8589802653914,27.91514745401413]}"
0_13235,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.90389602959738,27.91514745401413]}"
0_13236,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.94881179380334,27.91514745401413]}"
0_13237,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.99372755800933,27.91514745401413]}"
0_13238,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.0386433222153,27.91514745401413]}"
0_13239,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.08355908642127,27.91514745401413]}"
0_13240,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.12847485062726,27.91514745401413]}"
0_13241,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.17339061483322,27.91514745401413]}"
0_13242,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2183063790392,27.91514745401413]}"
0_13243,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.26322214324517,27.91514745401413]}"
0_13244,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.30813790745115,27.91514745401413]}"
0_13245,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.35305367165714,27.91514745401413]}"
0_13246,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.3979694358631,27.91514745401413]}"
0_13247,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.44288520006909,27.91514745401413]}"
0_13248,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.48780096427505,27.91514745401413]}"
0_13249,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53271672848103,27.91514745401413]}"
0_13250,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.57763249268702,27.91514745401413]}"
0_13251,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.62254825689298,27.91514745401413]}"
0_13252,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.66746402109897,27.91514745401413]}"
0_13253,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.71237978530493,27.91514745401413]}"
0_13254,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.75729554951091,27.91514745401413]}"
0_13255,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.8022113137169,27.91514745401413]}"
0_13256,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.84712707792286,27.91514745401413]}"
0_13257,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.89204284212884,27.91514745401413]}"
0_13258,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.93695860633483,27.91514745401413]}"
0_13259,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.9818743705408,27.91514745401413]}"
0_13260,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.02679013474678,27.91514745401413]}"
0_13261,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.07170589895274,27.91514745401413]}"
0_13262,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.11662166315872,27.91514745401413]}"
0_13263,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.1615374273647,27.91514745401413]}"
0_13264,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.20645319157067,27.91514745401413]}"
0_13265,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.25136895577666,27.91514745401413]}"
0_13266,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.29628471998262,27.91514745401413]}"
0_13267,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.3412004841886,27.91514745401413]}"
0_13268,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.38611624839459,27.91514745401413]}"
0_13269,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.43103201260055,27.91514745401413]}"
0_13270,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.47594777680654,27.91514745401413]}"
0_13271,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.5208635410125,27.91514745401413]}"
0_13272,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.56577930521848,27.91514745401413]}"
0_13273,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.61069506942447,27.91514745401413]}"
0_13274,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.65561083363043,27.91514745401413]}"
0_13275,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.70052659783642,27.91514745401413]}"
0_13276,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.74544236204238,27.91514745401413]}"
0_13277,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.79035812624836,27.91514745401413]}"
0_13278,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.83527389045435,27.91514745401413]}"
0_13279,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.88018965466031,27.91514745401413]}"
0_13280,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.9251054188663,27.91514745401413]}"
0_13281,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.97002118307226,27.91514745401413]}"
0_13282,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.01493694727824,27.91514745401413]}"
0_13283,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.05985271148423,27.91514745401413]}"
0_13284,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.1047684756902,27.91514745401413]}"
0_13285,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.14968423989617,27.91514745401413]}"
0_13286,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.19460000410216,27.91514745401413]}"
0_13287,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.23951576830812,27.91514745401413]}"
0_13288,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.2844315325141,27.91514745401413]}"
0_13289,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.32934729672007,27.91514745401413]}"
0_13290,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.37426306092605,27.91514745401413]}"
0_13291,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.41917882513204,27.91514745401413]}"
0_13292,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.464094589338,27.91514745401413]}"
0_13293,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.50901035354399,27.91514745401413]}"
0_13294,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.55392611774995,27.91514745401413]}"
0_13295,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.59884188195593,27.91514745401413]}"
0_13296,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.64375764616192,27.91514745401413]}"
0_13297,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.68867341036788,27.91514745401413]}"
0_13298,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.73358917457386,27.91514745401413]}"
0_13299,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.77850493877983,27.91514745401413]}"
0_13300,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.82342070298581,27.91514745401413]}"
0_13301,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41231960899977,27.960063218220107]}"
0_13302,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45723537320573,27.960063218220107]}"
0_13303,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50215113741172,27.960063218220107]}"
0_13304,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5470669016177,27.960063218220107]}"
0_13305,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59198266582366,27.960063218220107]}"
0_13306,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63689843002965,27.960063218220107]}"
0_13307,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68181419423561,27.960063218220107]}"
0_13308,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7267299584416,27.960063218220107]}"
0_13309,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77164572264758,27.960063218220107]}"
0_13310,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.81656148685354,27.960063218220107]}"
0_13311,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.86147725105953,27.960063218220107]}"
0_13312,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.9063930152655,27.960063218220107]}"
0_13313,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.95130877947147,27.960063218220107]}"
0_13314,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.99622454367746,27.960063218220107]}"
