system:index,classification,.geo
0_263,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.40296340719937,16.192132996254376]}"
0_264,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.36990083046192,16.23704876046035]}"
0_265,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.4148165946679,16.23704876046035]}"
0_266,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.45973235887386,16.23704876046035]}"
0_267,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.50464812307985,16.23704876046035]}"
0_268,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.54956388728581,16.23704876046035]}"
0_269,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5944796514918,16.23704876046035]}"
0_270,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63939541569778,16.23704876046035]}"
0_271,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68431117990374,16.23704876046035]}"
0_272,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.72922694410973,16.23704876046035]}"
0_273,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7741427083157,16.23704876046035]}"
0_274,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.81905847252168,16.23704876046035]}"
0_275,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.86397423672766,16.23704876046035]}"
0_276,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.90889000093362,16.23704876046035]}"
0_277,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.9538057651396,16.23704876046035]}"
0_278,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.99872152934559,16.23704876046035]}"
0_279,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04363729355155,16.23704876046035]}"
0_280,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08855305775754,16.23704876046035]}"
0_281,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1334688219635,16.23704876046035]}"
0_282,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.17838458616949,16.23704876046035]}"
0_283,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.22330035037547,16.23704876046035]}"
0_284,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26821611458143,16.23704876046035]}"
0_285,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.31313187878742,16.23704876046035]}"
0_286,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.35804764299338,16.23704876046035]}"
0_287,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.36990083046192,16.281964524666325]}"
0_288,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.4148165946679,16.281964524666325]}"
0_289,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.45973235887386,16.281964524666325]}"
0_290,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.50464812307985,16.281964524666325]}"
0_291,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.54956388728581,16.281964524666325]}"
0_292,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5944796514918,16.281964524666325]}"
0_293,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63939541569778,16.281964524666325]}"
0_294,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68431117990374,16.281964524666325]}"
0_295,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.72922694410973,16.281964524666325]}"
0_296,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7741427083157,16.281964524666325]}"
0_297,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.81905847252168,16.281964524666325]}"
0_298,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.86397423672766,16.281964524666325]}"
0_299,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.90889000093362,16.281964524666325]}"
0_300,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.9538057651396,16.281964524666325]}"
0_301,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.99872152934559,16.281964524666325]}"
0_302,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04363729355155,16.281964524666325]}"
0_303,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08855305775754,16.281964524666325]}"
0_304,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1334688219635,16.281964524666325]}"
0_305,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.17838458616949,16.281964524666325]}"
0_306,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.22330035037547,16.281964524666325]}"
0_307,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26821611458143,16.281964524666325]}"
0_308,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.31313187878742,16.281964524666325]}"
0_309,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.35804764299338,16.281964524666325]}"
0_310,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.32498506625593,16.326880288872303]}"
0_311,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.36990083046192,16.326880288872303]}"
0_312,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.4148165946679,16.326880288872303]}"
0_313,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.45973235887386,16.326880288872303]}"
0_314,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.50464812307985,16.326880288872303]}"
0_315,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.54956388728581,16.326880288872303]}"
0_316,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5944796514918,16.326880288872303]}"
0_317,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63939541569778,16.326880288872303]}"
0_318,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68431117990374,16.326880288872303]}"
0_319,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.72922694410973,16.326880288872303]}"
0_320,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7741427083157,16.326880288872303]}"
0_321,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.81905847252168,16.326880288872303]}"
0_322,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.86397423672766,16.326880288872303]}"
0_323,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.90889000093362,16.326880288872303]}"
0_324,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.9538057651396,16.326880288872303]}"
0_325,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.99872152934559,16.326880288872303]}"
0_326,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04363729355155,16.326880288872303]}"
0_327,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08855305775754,16.326880288872303]}"
0_328,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1334688219635,16.326880288872303]}"
0_329,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.17838458616949,16.326880288872303]}"
0_330,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.22330035037547,16.326880288872303]}"
0_331,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26821611458143,16.326880288872303]}"
0_332,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.31313187878742,16.326880288872303]}"
0_333,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.32498506625593,16.371796053078278]}"
0_334,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.36990083046192,16.371796053078278]}"
0_335,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.4148165946679,16.371796053078278]}"
0_336,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.45973235887386,16.371796053078278]}"
0_337,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.50464812307985,16.371796053078278]}"
0_338,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.54956388728581,16.371796053078278]}"
0_339,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5944796514918,16.371796053078278]}"
0_340,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63939541569778,16.371796053078278]}"
0_341,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68431117990374,16.371796053078278]}"
0_342,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.72922694410973,16.371796053078278]}"
0_343,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7741427083157,16.371796053078278]}"
0_344,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.81905847252168,16.371796053078278]}"
0_345,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.86397423672766,16.371796053078278]}"
0_346,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.90889000093362,16.371796053078278]}"
0_347,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.9538057651396,16.371796053078278]}"
0_348,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.99872152934559,16.371796053078278]}"
0_349,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04363729355155,16.371796053078278]}"
0_350,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08855305775754,16.371796053078278]}"
0_351,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1334688219635,16.371796053078278]}"
0_352,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.17838458616949,16.371796053078278]}"
0_353,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.22330035037547,16.371796053078278]}"
0_354,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26821611458143,16.371796053078278]}"
0_355,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.31313187878742,16.371796053078278]}"
0_356,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.32498506625593,16.416711817284256]}"
0_357,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.36990083046192,16.416711817284256]}"
0_358,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.4148165946679,16.416711817284256]}"
0_359,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.45973235887386,16.416711817284256]}"
0_360,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.50464812307985,16.416711817284256]}"
0_361,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.54956388728581,16.416711817284256]}"
0_362,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5944796514918,16.416711817284256]}"
0_363,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63939541569778,16.416711817284256]}"
0_364,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68431117990374,16.416711817284256]}"
0_365,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.72922694410973,16.416711817284256]}"
0_366,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7741427083157,16.416711817284256]}"
0_367,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.81905847252168,16.416711817284256]}"
0_368,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.86397423672766,16.416711817284256]}"
0_369,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.90889000093362,16.416711817284256]}"
0_370,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.9538057651396,16.416711817284256]}"
0_371,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.99872152934559,16.416711817284256]}"
0_372,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04363729355155,16.416711817284256]}"
0_373,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08855305775754,16.416711817284256]}"
0_374,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1334688219635,16.416711817284256]}"
0_375,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.17838458616949,16.416711817284256]}"
0_376,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.22330035037547,16.416711817284256]}"
0_377,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26821611458143,16.416711817284256]}"
0_378,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.31313187878742,16.416711817284256]}"
0_379,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.32498506625593,16.46162758149023]}"
0_380,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.36990083046192,16.46162758149023]}"
0_381,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.4148165946679,16.46162758149023]}"
0_382,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.45973235887386,16.46162758149023]}"
0_383,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.50464812307985,16.46162758149023]}"
0_384,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.54956388728581,16.46162758149023]}"
0_385,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5944796514918,16.46162758149023]}"
0_386,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63939541569778,16.46162758149023]}"
0_387,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68431117990374,16.46162758149023]}"
0_388,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.72922694410973,16.46162758149023]}"
0_389,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7741427083157,16.46162758149023]}"
0_390,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.81905847252168,16.46162758149023]}"
0_391,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.86397423672766,16.46162758149023]}"
0_392,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.90889000093362,16.46162758149023]}"
0_393,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.9538057651396,16.46162758149023]}"
0_394,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.99872152934559,16.46162758149023]}"
0_395,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04363729355155,16.46162758149023]}"
0_396,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08855305775754,16.46162758149023]}"
0_397,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1334688219635,16.46162758149023]}"
0_398,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.17838458616949,16.46162758149023]}"
0_399,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.22330035037547,16.46162758149023]}"
0_400,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26821611458143,16.46162758149023]}"
0_401,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.32498506625593,16.50654334569621]}"
0_402,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.36990083046192,16.50654334569621]}"
0_403,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.4148165946679,16.50654334569621]}"
0_404,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.45973235887386,16.50654334569621]}"
0_405,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.50464812307985,16.50654334569621]}"
0_406,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.54956388728581,16.50654334569621]}"
0_407,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5944796514918,16.50654334569621]}"
0_408,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63939541569778,16.50654334569621]}"
0_409,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68431117990374,16.50654334569621]}"
0_410,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.72922694410973,16.50654334569621]}"
0_411,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7741427083157,16.50654334569621]}"
0_412,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.81905847252168,16.50654334569621]}"
0_413,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.86397423672766,16.50654334569621]}"
0_414,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.90889000093362,16.50654334569621]}"
0_415,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.9538057651396,16.50654334569621]}"
0_416,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.99872152934559,16.50654334569621]}"
0_417,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04363729355155,16.50654334569621]}"
0_418,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08855305775754,16.50654334569621]}"
0_419,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1334688219635,16.50654334569621]}"
0_420,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.17838458616949,16.50654334569621]}"
0_421,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.22330035037547,16.50654334569621]}"
0_422,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26821611458143,16.50654334569621]}"
0_423,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.28006930204997,16.551459109902183]}"
0_424,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.32498506625593,16.551459109902183]}"
0_425,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.36990083046192,16.551459109902183]}"
0_426,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.4148165946679,16.551459109902183]}"
0_427,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.45973235887386,16.551459109902183]}"
0_428,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.50464812307985,16.551459109902183]}"
0_429,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.54956388728581,16.551459109902183]}"
0_430,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5944796514918,16.551459109902183]}"
0_431,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63939541569778,16.551459109902183]}"
